verb,noun,tag,confidence
underlie,compromise,L,0.1
underlie,understanding,L,0.1
underlie,tactic,L,0.1
underlie,awareness,L,0.1
underlie,floor,L,0.1
underlie,sand,L,0.1
underlie,earth,L,0.1
underlie,corpse,L,0.1
underlie,ground,L,0.1
underlie,carpet,L,0.1
underlie,snow,L,0.1
underlie,patch,L,0.1
underlie,approach,L,0.1
underlie,proportion,L,0.1
underlie,tube,L,0.1
underlie,lock,L,0.1
underlie,letter,L,0.1
underlie,trust,L,0.1
underlie,talk,L,0.1
underlie,article,L,0.1
underlie,report,L,0.1
underlie,lake,L,0.1
underlie,document,L,0.1
underlie,advertisement,L,0.1
underlie,guide,L,0.1
underlie,agency,L,0.1
underlie,draft,L,0.1
underlie,organization,L,0.1
underlie,community,L,0.1
underlie,account,L,0.1
underlie,statement,L,0.1
underlie,book,L,0.1
underlie,institution,L,0.1
underlie,organisation,L,0.1
underlie,society,L,0.1
underlie,negotiation,L,0.1
underlie,discussion,L,0.1
underlie,conversation,L,0.1
underlie,bench,L,0.1
underlie,association,L,0.1
underlie,survival,L,0.1
underlie,sweat,L,0.1
underlie,fault,L,0.1
underlie,error,L,0.1
underlie,mistake,L,0.1
underlie,safety,L,0.1
underlie,paint,L,0.1
underlie,reporter,L,0.1
underlie,policeman,L,0.1
underlie,deck,L,0.1
underlie,police,L,0.1
underlie,bias,L,0.1
underlie,constable,L,0.1
underlie,detective,L,0.1
underlie,journalist,L,0.1
underlie,inspector,L,0.1
underlie,officer,L,0.1
underlie,official,L,0.1
underlie,water,L,0.1
underlie,juice,L,0.1
underlie,blood,L,0.1
underlie,welfare,L,0.1
underlie,exchange,L,0.1
underlie,debate,L,0.1
underlie,exercise,L,0.1
underlie,waters,L,0.1
underlie,analyst,L,0.1
underlie,critic,L,0.1
underlie,commentator,L,0.1
underlie,river,L,0.1
underlie,bath,L,0.1
underlie,stream,L,0.1
underlie,criticism,L,0.1
underlie,activity,L,0.1
underlie,canal,L,0.1
underlie,appeal,L,0.1
underlie,charge,L,0.1
underlie,application,L,0.1
underlie,allegation,L,0.1
underlie,claim,L,0.1
underlie,objection,L,0.1
underlie,suggestion,L,0.1
underlie,case,L,0.1
underlie,chapter,L,0.1
underlie,ocean,L,0.1
underlie,consultation,L,0.1
underlie,wall,L,0.1
underlie,pool,L,0.1
underlie,dialogue,L,0.1
underlie,shelf,L,0.1
underlie,fence,L,0.1
underlie,roof,L,0.1
underlie,process,L,0.1
underlie,gene,L,0.1
underlie,tissue,L,0.1
underlie,cell,L,0.1
underlie,particle,L,0.1
underlie,pond,L,0.1
underlie,fragment,L,0.1
underlie,protein,L,0.1
underlie,acid,L,0.1
underlie,complex,L,0.1
underlie,compound,L,0.1
underlie,molecule,L,0.1
underlie,desk,L,0.1
underlie,counter,L,0.1
underlie,organism,L,0.1
underlie,table,L,0.1
underlie,bacterium,L,0.1
underlie,control,L,0.1
underlie,defect,L,0.1
underlie,transaction,L,0.1
underlie,woman,L,0.1
underlie,other,L,0.1
underlie,girl,L,0.1
underlie,flight,L,0.1
underlie,machine,L,0.1
underlie,monster,L,0.1
underlie,mouse,L,0.1
underlie,cattle,L,0.1
underlie,insect,L,0.1
underlie,child,L,0.1
underlie,female,L,0.1
underlie,tour,L,0.1
underlie,ride,L,0.1
underlie,visit,L,0.1
underlie,mine,L,0.1
underlie,lily,L,0.1
underlie,adam,L,0.1
underlie,laura,L,0.1
underlie,anna,L,0.1
underlie,stephen,L,0.1
underlie,trip,L,0.1
underlie,rabbit,L,0.1
underlie,person,L,0.1
underlie,furniture,L,0.1
underlie,inch,L,0.1
underlie,distance,L,0.1
underlie,metre,L,0.1
underlie,mile,L,0.1
underlie,walk,L,0.1
underlie,season,L,0.1
underlie,holiday,L,0.1
underlie,break,L,0.1
underlie,past,L,0.1
underlie,people,L,0.1
underlie,length,L,0.1
underlie,circuit,L,0.1
underlie,joint,L,0.1
underlie,settlement,L,0.1
underlie,filter,L,0.1
underlie,battery,L,0.1
underlie,remedy,L,0.1
underlie,engine,L,0.1
underlie,device,L,0.1
underlie,disk,L,0.1
underlie,tank,L,0.1
underlie,weakness,L,0.1
underlie,seal,L,0.1
underlie,lamb,L,0.1
underlie,creature,L,0.1
underlie,animal,L,0.1
underlie,sheep,L,0.1
underlie,species,L,0.1
underlie,being,L,0.1
underlie,drop,L,0.1
underlie,tear,L,0.1
underlie,movement,L,0.1
underlie,preparation,L,0.1
underlie,horse,L,0.1
underlie,stability,L,0.1
underlie,efficiency,L,0.1
underlie,security,L,0.1
underlie,work,L,0.1
underlie,operation,L,0.1
underlie,prospects,L,0.1
underlie,health,L,0.1
underlie,task,L,0.1
underlie,ritual,L,0.1
underlie,function,L,0.1
underlie,role,L,0.1
underlie,bird,L,0.1
underlie,baby,L,0.1
underlie,caroline,L,0.1
underlie,male,L,0.1
underlie,equipment,L,0.1
underlie,machinery,L,0.1
underlie,wheel,L,0.1
underlie,motor,L,0.1
underlie,slide,L,0.1
underlie,disc,L,0.1
underlie,instrument,L,0.1
underlie,willie,L,0.1
underlie,patrick,L,0.1
underlie,isabel,L,0.1
underlie,blanche,L,0.1
underlie,sarah,L,0.1
underlie,kate,L,0.1
underlie,fish,L,0.1
underlie,human,L,0.1
underlie,ruth,L,0.1
underlie,helen,L,0.1
underlie,mary,L,0.1
underlie,alice,L,0.1
underlie,rachel,L,0.1
underlie,german,L,0.1
underlie,opportunity,L,0.1
underlie,decree,L,0.1
underlie,discrimination,L,0.1
underlie,lifetime,L,0.1
underlie,quarter,L,0.1
underlie,period,L,0.1
underlie,century,L,0.1
underlie,succession,L,0.1
underlie,phenomenon,L,0.1
underlie,stage,L,0.1
underlie,generation,L,0.1
underlie,gallery,L,0.1
underlie,distinction,L,0.1
underlie,contradiction,L,0.1
underlie,decade,L,0.1
underlie,delay,L,0.1
underlie,petition,L,0.1
underlie,contempt,L,0.1
underlie,gift,L,0.1
underlie,present,L,0.1
underlie,departure,L,0.1
underlie,symptom,L,0.1
underlie,shortage,L,0.1
underlie,consensus,L,0.1
underlie,screen,L,0.1
underlie,speech,L,0.1
underlie,chest,L,0.1
underlie,sunlight,L,0.1
underlie,mirror,L,0.1
underlie,shaft,L,0.1
underlie,phase,L,0.1
underlie,soul,L,0.1
underlie,admission,L,0.1
underlie,poverty,L,0.1
underlie,kinnock,L,0.1
underlie,major,L,0.1
underlie,thatcher,L,0.1
underlie,chancellor,L,0.1
underlie,baker,L,0.1
underlie,clarke,L,0.1
underlie,gorbachev,L,0.1
underlie,bush,L,0.1
underlie,award,L,0.1
underlie,clinton,L,0.1
underlie,thomas,L,0.1
underlie,spell,L,0.1
underlie,marriage,L,0.1
underlie,declaration,L,0.1
underlie,hierarchy,L,0.1
underlie,copy,L,0.1
underlie,ticket,L,0.1
underlie,pass,L,0.1
underlie,card,L,0.1
underlie,cheque,L,0.1
underlie,receipt,L,0.1
underlie,bond,L,0.1
underlie,recipe,L,0.1
underlie,boom,L,0.1
underlie,alliance,L,0.1
underlie,resistance,L,0.1
underlie,partnership,L,0.1
underlie,participation,L,0.1
underlie,worth,L,0.1
underlie,spokesman,L,0.1
underlie,vein,L,0.1
underlie,mind,L,0.1
underlie,sensitivity,L,0.1
underlie,intelligence,L,0.1
underlie,pulse,L,0.1
underlie,mouth,L,0.1
underlie,respect,L,0.1
underlie,phone,L,0.1
underlie,defendant,L,0.1
underlie,ability,L,0.1
underlie,capability,L,0.1
underlie,vendor,L,0.1
underlie,creditor,L,0.1
underlie,applicant,L,0.1
underlie,purchaser,L,0.1
underlie,talent,L,0.1
underlie,climate,L,0.1
underlie,situation,L,0.1
underlie,condition,L,0.1
underlie,circumstance,L,0.1
underlie,holder,L,0.1
underlie,tonne,L,0.1
underlie,coal,L,0.1
underlie,base,L,0.1
underlie,quantity,L,0.1
underlie,goods,L,0.1
underlie,prison,L,0.1
underlie,airport,L,0.1
underlie,camp,L,0.1
underlie,headquarters,L,0.1
underlie,environment,L,0.1
underlie,poem,L,0.1
underlie,capacity,L,0.1
underlie,sofa,L,0.1
underlie,importance,L,0.1
underlie,verse,L,0.1
underlie,lesson,L,0.1
underlie,prayer,L,0.1
underlie,waste,L,0.1
underlie,camera,L,0.1
underlie,watch,L,0.1
underlie,dawn,L,0.1
underlie,clock,L,0.1
underlie,moon,L,0.1
underlie,reflection,L,0.1
underlie,light,L,0.1
underlie,ceiling,L,0.1
underlie,shoulder,L,0.1
underlie,beam,L,0.1
underlie,landlord,L,0.1
underlie,tenant,L,0.1
underlie,seller,L,0.1
underlie,script,L,0.1
underlie,potential,L,0.1
underlie,dance,L,0.1
underlie,lecture,L,0.1
underlie,bible,L,0.1
underlie,spine,L,0.1
underlie,novel,L,0.1
underlie,poetry,L,0.1
underlie,manner,L,0.1
underlie,fashion,L,0.1
underlie,plaintiff,L,0.1
underlie,ford,L,0.1
underlie,defence,L,0.1
underlie,empire,L,0.1
underlie,recording,L,0.1
underlie,store,L,0.1
underlie,factory,L,0.1
underlie,mill,L,0.1
underlie,sort,L,0.1
underlie,type,L,0.1
underlie,variety,L,0.1
underlie,library,L,0.1
underlie,range,L,0.1
underlie,degree,L,0.1
underlie,fruit,L,0.1
underlie,kind,L,0.1
underlie,bread,L,0.1
underlie,music,L,0.1
underlie,meat,L,0.1
underlie,food,L,0.1
underlie,slice,L,0.1
underlie,part,L,0.1
underlie,remainder,L,0.1
underlie,rest,L,0.1
underlie,portion,L,0.1
underlie,studio,L,0.1
underlie,theatre,L,0.1
underlie,museum,L,0.1
underlie,shop,L,0.1
underlie,apple,L,0.1
underlie,potato,L,0.1
underlie,series,L,0.1
underlie,cake,L,0.1
underlie,form,L,0.1
underlie,implication,L,0.1
underlie,phrase,L,0.1
underlie,guitar,L,0.1
underlie,radio,L,0.1
underlie,tune,L,0.1
underlie,song,L,0.1
underlie,mail,L,0.1
underlie,stair,L,0.1
underlie,passage,L,0.1
underlie,description,L,0.1
underlie,symbol,L,0.1
underlie,congress,L,0.1
underlie,name,L,0.1
underlie,thought,L,0.1
underlie,quot,L,0.1
underlie,address,L,0.1
underlie,representative,L,0.1
underlie,papers,L,0.1
underlie,expression,L,0.1
underlie,deputy,L,0.1
underlie,prime,L,0.1
underlie,surprise,L,0.1
underlie,happiness,L,0.1
underlie,tape,L,0.1
underlie,successor,L,0.1
underlie,parliament,L,0.1
underlie,satisfaction,L,0.1
underlie,warmth,L,0.1
underlie,horror,L,0.1
underlie,pleasure,L,0.1
underlie,cabinet,L,0.1
underlie,whole,L,0.1
underlie,mass,L,0.1
underlie,half,L,0.1
underlie,hunt,L,0.1
underlie,addition,L,0.1
underlie,expansion,L,0.1
underlie,creation,L,0.1
underlie,construction,L,0.1
underlie,conversion,L,0.1
underlie,development,L,0.1
underlie,extension,L,0.1
underlie,merger,L,0.1
underlie,innovation,L,0.1
underlie,cook,L,0.1
underlie,morgan,L,0.1
underlie,adoption,L,0.1
underlie,mission,L,0.1
underlie,transfer,L,0.1
underlie,solicitor,L,0.1
underlie,practitioner,L,0.1
underlie,expert,L,0.1
underlie,doctor,L,0.1
underlie,brown,L,0.1
underlie,smith,L,0.1
underlie,inequality,L,0.1
underlie,lawyer,L,0.1
underlie,allowance,L,0.1
underlie,architect,L,0.1
underlie,opposition,L,0.1
underlie,regime,L,0.1
underlie,coalition,L,0.1
underlie,walker,L,0.1
underlie,nurse,L,0.1
underlie,specialist,L,0.1
underlie,designer,L,0.1
underlie,bulk,L,0.1
underlie,core,L,0.1
underlie,purchase,L,0.1
underlie,integration,L,0.1
underlie,acquisition,L,0.1
underlie,establishment,L,0.1
underlie,evolution,L,0.1
underlie,implementation,L,0.1
underlie,identification,L,0.1
underlie,councillor,L,0.1
underlie,garage,L,0.1
underlie,restaurant,L,0.1
underlie,railway,L,0.1
underlie,move,L,0.1
underlie,alternative,L,0.1
underlie,transition,L,0.1
underlie,transformation,L,0.1
underlie,effect,L,0.1
underlie,expedition,L,0.1
underlie,initiative,L,0.1
underlie,drive,L,0.1
underlie,effort,L,0.1
underlie,campaign,L,0.1
underlie,interaction,L,0.1
underlie,charity,L,0.1
underlie,recovery,L,0.1
underlie,formation,L,0.1
underlie,accountant,L,0.1
underlie,engineer,L,0.1
underlie,station,L,0.1
underlie,trick,L,0.1
underlie,involvement,L,0.1
underlie,compliance,L,0.1
underlie,foot,L,0.1
underlie,corbett,L,0.1
underlie,flower,L,0.1
underlie,plant,L,0.1
underlie,root,L,0.1
underlie,pillow,L,0.1
underlie,knee,L,0.1
underlie,leaf,L,0.1
underlie,seed,L,0.1
underlie,rose,L,0.1
underlie,wood,L,0.1
underlie,india,L,0.1
underlie,monopoly,L,0.1
underlie,robyn,L,0.1
underlie,telephone,L,0.1
underlie,arrival,L,0.1
underlie,study,L,0.1
underlie,grain,L,0.1
underlie,stem,L,0.1
underlie,experiment,L,0.1
underlie,analysis,L,0.1
underlie,limb,L,0.1
underlie,scotland,L,0.1
underlie,publication,L,0.1
underlie,mixture,L,0.1
underlie,medal,L,0.1
underlie,italy,L,0.1
underlie,france,L,0.1
underlie,launch,L,0.1
underlie,forest,L,0.1
underlie,athelstan,L,0.1
underlie,chair,L,0.1
underlie,glass,L,0.1
underlie,container,L,0.1
underlie,plate,L,0.1
underlie,corp,L,0.1
underlie,basket,L,0.1
underlie,bottle,L,0.1
underlie,expenditure,L,0.1
underlie,tray,L,0.1
underlie,muscle,L,0.1
underlie,flesh,L,0.1
underlie,breast,L,0.1
underlie,brain,L,0.1
underlie,stomach,L,0.1
underlie,benjamin,L,0.1
underlie,approval,L,0.1
underlie,norm,L,0.1
underlie,specification,L,0.1
underlie,injunction,L,0.1
underlie,march,L,0.1
underlie,june,L,0.1
underlie,code,L,0.1
underlie,april,L,0.1
underlie,assessment,L,0.1
underlie,evaluation,L,0.1
underlie,survey,L,0.1
underlie,research,L,0.1
underlie,tree,L,0.1
underlie,crop,L,0.1
underlie,licence,L,0.1
underlie,cost,L,0.1
underlie,judge,L,0.1
underlie,jury,L,0.1
underlie,spain,L,0.1
underlie,festival,L,0.1
underlie,demonstration,L,0.1
underlie,show,L,0.1
underlie,workshop,L,0.1
underlie,conference,L,0.1
underlie,rally,L,0.1
underlie,africa,L,0.1
underlie,america,L,0.1
underlie,stress,L,0.1
underlie,tension,L,0.1
underlie,pressure,L,0.1
underlie,ceremony,L,0.1
underlie,australia,L,0.1
underlie,concession,L,0.1
underlie,exhibition,L,0.1
underlie,venture,L,0.1
underlie,burden,L,0.1
underlie,strain,L,0.1
underlie,load,L,0.1
underlie,weight,L,0.1
underlie,emphasis,L,0.1
underlie,consent,L,0.1
underlie,grant,L,0.1
underlie,pension,L,0.1
underlie,meeting,L,0.1
underlie,presentation,L,0.1
underlie,payment,L,0.1
underlie,permission,L,0.1
underlie,tribunal,L,0.1
underlie,wales,L,0.1
underlie,session,L,0.1
underlie,court,L,0.1
underlie,magistrate,L,0.1
underlie,garden,L,0.1
underlie,popularity,L,0.1
underlie,fortune,L,0.1
underlie,balance,L,0.1
underlie,confidence,L,0.1
underlie,reputation,L,0.1
underlie,england,L,0.1
underlie,europe,L,0.1
underlie,britain,L,0.1
underlie,charter,L,0.1
underlie,certificate,L,0.1
underlie,ireland,L,0.1
underlie,lease,L,0.1
underlie,subsidy,L,0.1
underlie,momentum,L,0.1
underlie,strength,L,0.1
underlie,rights,L,0.1
underlie,compensation,L,0.1
underlie,notice,L,0.1
underlie,warrant,L,0.1
underlie,reception,L,0.1
underlie,chin,L,0.1
underlie,back,L,0.1
underlie,elbow,L,0.1
underlie,concert,L,0.1
underlie,display,L,0.1
underlie,consciousness,L,0.1
underlie,dish,L,0.1
underlie,barrel,L,0.1
underlie,nerve,L,0.1
underlie,access,L,0.1
underlie,life,L,0.1
underlie,thinking,L,0.1
underlie,career,L,0.1
underlie,affair,L,0.1
underlie,pursuit,L,0.1
underlie,sport,L,0.1
underlie,profession,L,0.1
underlie,occupation,L,0.1
underlie,reading,L,0.1
underlie,trading,L,0.1
underlie,practice,L,0.1
underlie,politics,L,0.1
underlie,assembly,L,0.1
underlie,beginning,L,0.1
underlie,acceptance,L,0.1
underlie,pilot,L,0.1
underlie,recognition,L,0.1
underlie,ship,L,0.1
underlie,army,L,0.1
underlie,hospital,L,0.1
underlie,embassy,L,0.1
underlie,office,L,0.1
underlie,exposure,L,0.1
underlie,brow,L,0.1
underlie,blanket,L,0.1
underlie,craft,L,0.1
underlie,plane,L,0.1
underlie,entry,L,0.1
underlie,carrier,L,0.1
underlie,delegate,L,0.1
underlie,start,L,0.1
underlie,separation,L,0.1
underlie,future,L,0.1
underlie,fuel,L,0.1
underlie,entity,L,0.1
underlie,purpose,L,0.1
underlie,framework,L,0.1
underlie,medium,L,0.1
underlie,foundation,L,0.1
underlie,setting,L,0.1
underlie,quality,L,0.1
underlie,source,L,0.1
underlie,basis,L,0.1
underlie,reason,L,0.1
underlie,candidate,L,0.1
underlie,context,L,0.1
underlie,perspective,L,0.1
underlie,grounds,L,0.1
underlie,prize,L,0.1
underlie,privilege,L,0.1
underlie,background,L,0.1
underlie,jackson,L,0.1
underlie,caution,L,0.1
underlie,isolation,L,0.1
underlie,right,L,0.1
underlie,trophy,L,0.1
underlie,slope,L,0.1
underlie,downstairs,L,0.1
underlie,birth,L,0.1
underlie,means,L,0.1
underlie,boat,L,0.1
underlie,occasion,L,0.1
underlie,window,L,0.1
underlie,johnson,L,0.1
underlie,jones,L,0.1
underlie,electricity,L,0.1
underlie,status,L,0.1
underlie,democracy,L,0.1
underlie,throat,L,0.1
underlie,skin,L,0.1
underlie,independence,L,0.1
underlie,white,L,0.1
underlie,vessel,L,0.1
underlie,cloth,L,0.1
underlie,profit,L,0.1
underlie,surplus,L,0.1
underlie,salt,L,0.1
underlie,earnings,L,0.1
underlie,flag,L,0.1
underlie,income,L,0.1
underlie,turnover,L,0.1
underlie,revenue,L,0.1
underlie,brush,L,0.1
underlie,spending,L,0.1
underlie,budget,L,0.1
underlie,emission,L,0.1
underlie,expense,L,0.1
underlie,bowl,L,0.1
underlie,risk,L,0.1
underlie,bucket,L,0.1
underlie,receiver,L,0.1
underlie,aircraft,L,0.1
underlie,scott,L,0.1
underlie,dose,L,0.1
underlie,ingredient,L,0.1
underlie,door,L,0.1
underlie,chemical,L,0.1
underlie,tooth,L,0.1
underlie,freedom,L,0.1
underlie,clinic,L,0.1
underlie,helicopter,L,0.1
underlie,crew,L,0.1
underlie,fibre,L,0.1
underlie,alcohol,L,0.1
underlie,cream,L,0.1
underlie,troops,L,0.1
underlie,guard,L,0.1
underlie,rebel,L,0.1
underlie,force,L,0.1
underlie,knight,L,0.1
underlie,soldier,L,0.1
underlie,fleet,L,0.1
underlie,port,L,0.1
underlie,ward,L,0.1
underlie,centre,L,0.1
underlie,eyebrow,L,0.1
underlie,milk,L,0.1
underlie,sheet,L,0.1
underlie,towel,L,0.1
underlie,drug,L,0.1
underlie,gate,L,0.1
underlie,heart,L,0.1
underlie,substance,L,0.1
underlie,sugar,L,0.1
underlie,interval,L,0.1
underlie,album,L,0.1
underlie,professional,L,0.1
underlie,organ,L,0.1
underlie,fire,L,0.1
underlie,wound,L,0.1
underlie,football,L,0.1
underlie,depression,L,0.1
underlie,sensation,L,0.1
underlie,guilt,L,0.1
underlie,ladder,L,0.1
underlie,ridge,L,0.1
underlie,routine,L,0.1
underlie,pipe,L,0.1
underlie,outline,L,0.1
underlie,comfort,L,0.1
underlie,delight,L,0.1
underlie,advance,L,0.1
underlie,coin,L,0.1
underlie,envelope,L,0.1
underlie,concern,L,0.1
underlie,victim,L,0.1
underlie,williams,L,0.1
underlie,wilson,L,0.1
underlie,colour,L,0.1
underlie,commitment,L,0.1
underlie,scientist,L,0.1
underlie,candle,L,0.1
underlie,thumb,L,0.1
underlie,nail,L,0.1
underlie,hand,L,0.1
underlie,poet,L,0.1
underlie,shape,L,0.1
underlie,brand,L,0.1
underlie,researcher,L,0.1
underlie,speaker,L,0.1
underlie,whilst,L,0.1
underlie,torch,L,0.1
underlie,gentleman,L,0.1
underlie,eliot,L,0.1
underlie,marx,L,0.1
underlie,habit,L,0.1
underlie,ministry,L,0.1
underlie,writer,L,0.1
underlie,best,L,0.1
underlie,bull,L,0.1
underlie,cigarette,L,0.1
underlie,lamp,L,0.1
underlie,author,L,0.1
underlie,finger,L,0.1
underlie,thanks,L,0.1
underlie,preference,L,0.1
underlie,agenda,L,0.1
underlie,criterion,L,0.1
underlie,embarrassment,L,0.1
underlie,intention,L,0.1
underlie,promotion,L,0.1
underlie,disorder,L,0.1
underlie,leaflet,L,0.1
underlie,frustration,L,0.1
underlie,stock,L,0.1
underlie,standard,L,0.1
underlie,land,L,0.1
underlie,illness,L,0.1
underlie,disease,L,0.1
underlie,virus,L,0.1
underlie,pack,L,0.1
underlie,cancer,L,0.1
underlie,pain,L,0.1
underlie,shock,L,0.1
underlie,disappointment,L,0.1
underlie,recession,L,0.1
underlie,infection,L,0.1
underlie,interest,L,0.1
underlie,rule,L,0.1
underlie,hell,L,0.1
underlie,determination,L,0.1
underlie,wish,L,0.1
underlie,relief,L,0.1
underlie,martin,L,0.1
underlie,miller,L,0.1
underlie,loyalty,L,0.1
underlie,consequence,L,0.1
underlie,taylor,L,0.1
underlie,merit,L,0.1
underlie,expectation,L,0.1
underlie,extent,L,0.1
underlie,impact,L,0.1
underlie,complexity,L,0.1
underlie,significance,L,0.1
underlie,lewis,L,0.1
underlie,sympathy,L,0.1
underlie,willingness,L,0.1
underlie,note,L,0.1
underlie,handful,L,0.1
underlie,defender,L,0.1
underlie,wright,L,0.1
underlie,asset,L,0.1
underlie,string,L,0.1
underlie,needle,L,0.1
underlie,unemployment,L,0.1
underlie,curtain,L,0.1
underlie,pollution,L,0.1
underlie,offender,L,0.1
underlie,skirt,L,0.1
underlie,youth,L,0.1
underlie,leeds,L,0.1
underlie,partner,L,0.1
underlie,strand,L,0.1
underlie,inflation,L,0.1
underlie,collar,L,0.1
underlie,sleeve,L,0.1
underlie,killer,L,0.1
underlie,liverpool,L,0.1
underlie,player,L,0.1
underlie,county,L,0.1
underlie,thief,L,0.1
underlie,driver,L,0.1
underlie,squad,L,0.1
underlie,reward,L,0.1
underlie,tail,L,0.1
underlie,gain,L,0.1
underlie,rider,L,0.1
underlie,deficit,L,0.1
underlie,prospect,L,0.1
underlie,option,L,0.1
underlie,chance,L,0.1
underlie,attraction,L,0.1
underlie,incentive,L,0.1
underlie,boundary,L,0.1
underlie,zone,L,0.1
underlie,district,L,0.1
underlie,site,L,0.1
underlie,enemy,L,0.1
underlie,gang,L,0.1
underlie,hair,L,0.1
underlie,hero,L,0.1
underlie,area,L,0.1
underlie,location,L,0.1
underlie,domain,L,0.1
underlie,field,L,0.1
underlie,territory,L,0.1
underlie,excess,L,0.1
underlie,province,L,0.1
underlie,trousers,L,0.1
underlie,kiss,L,0.1
underlie,savings,L,0.1
underlie,benefit,L,0.1
underlie,region,L,0.1
underlie,packet,L,0.1
underlie,investigation,L,0.1
underlie,department,L,0.1
underlie,sphere,L,0.1
underlie,commission,L,0.1
underlie,administration,L,0.1
underlie,authority,L,0.1
underlie,board,L,0.1
underlie,enquiry,L,0.1
underlie,committee,L,0.1
underlie,rhythm,L,0.1
underlie,search,L,0.1
underlie,teenager,L,0.1
underlie,stance,L,0.1
underlie,format,L,0.1
underlie,design,L,0.1
underlie,mode,L,0.1
underlie,style,L,0.1
underlie,diet,L,0.1
underlie,pattern,L,0.1
underlie,advantage,L,0.1
underlie,proceedings,L,0.1
underlie,inquiry,L,0.1
underlie,winner,L,0.1
underlie,star,L,0.1
underlie,champion,L,0.1
underlie,trend,L,0.1
underlie,tongue,L,0.1
underlie,button,L,0.1
underlie,switch,L,0.1
underlie,tendency,L,0.1
underlie,variation,L,0.1
underlie,government,L,0.1
underlie,prisoner,L,0.1
underlie,contrast,L,0.1
underlie,club,L,0.1
underlie,team,L,0.1
underlie,rival,L,0.1
underlie,competitor,L,0.1
underlie,prosecution,L,0.1
underlie,opening,L,0.1
underlie,council,L,0.1
underlie,difference,L,0.1
underlie,sign,L,0.1
underlie,priority,L,0.1
underlie,damages,L,0.1
underlie,co-operation,L,0.1
underlie,subsidiary,L,0.1
underlie,term,L,0.1
underlie,guideline,L,0.1
underlie,stake,L,0.1
underlie,currency,L,0.1
underlie,portfolio,L,0.1
underlie,date,L,0.1
underlie,cliff,L,0.1
underlie,requirement,L,0.1
underlie,sentence,L,0.1
underlie,step,L,0.1
