verb,cluster,id,status,text
attack,nonliteral,wsj33:1208,N,"The specialist system has been attacked frequently since the October market crash , especially by the Chicago-based futures markets "
attack,nonliteral,wsj54:4217,N,"It turned out that a protein segment in cartilage is similar to the bacterial protein segment , which explained why the white cells also attacked the cartilage "
attack,nonliteral,wsj65:4058,N,These pamphlets were among dozens written just after the Tulipmania by anti-speculative partisans attacking the speculative markets and especially futures trading 
attack,nonliteral,wsj65:9614,N,The filing also reported two lawsuits brought by Staley shareholders attacking the company 's extensive anti-takeover arsenal 
attack,nonliteral,wsj74:1859,N,"According to this view , a work of art is an extension of the personality of the artist ; to alter or mutilate it is to attack the very personality of the artist "
attack,nonliteral,wsj80:9914,N,"In his previous handling of the case , Judge Brieant roundly attacked the merits of the Pennzoil judgment "
attack,nonliteral,wsj86:4387,N,These pamphlets were among dozens written just after the Tulipmania by anti-speculative partisans attacking the speculative markets and especially futures trading 
attack,nonliteral,wsj03:7309,N,The virus attacked Argonne National Laboratory outside Chicago starting at 11:54 p.m. EST Wednesday and throughout the night 
attack,nonliteral,wsj03:9615,U,"The bug attacked machines that use the Unix operating system , filling their disk storage devices to capacity with unwanted data files until the computers shut down from data congestion "
attack,nonliteral,wsj06:1643,N,"The big question is whether the pest problems are happening by themselves or whether opportunistic insects are attacking weakened trees , '' said David Marvin , a maple syrup producer in Johnson , Vt "
attack,nonliteral,wsj07:1198,N,"His psyche was attacked first by New York Mets pitcher David Cone , who in print called his curveball `` high school , '' and then by A 's vet Don Baylor , who called him a `` choker , '' the ultimate ball-player insult "
attack,nonliteral,wsj07:1652,N,"It 's not enough to attack the ACLU simply by reciting its 10 most eccentric opinions , nor is it enough to defend the ACLU by recalling its occasional defense of unpopular groups and viewpoints "
attack,nonliteral,wsj07:2828,N,"According to a recently unsealed transcript of a closed meeting in Judge Pollack 's chambers with defense attorneys on Sept. 13 , the judge claimed he was being attacked `` professionally '' and threatened to impose sanctions if the lawyers pursued the issue of removing him "
attack,nonliteral,wsj07:5411,U,"In Congress , it can use the likes of a Kastenmeier or Rudman or Morrison to attack any targeted person "
attack,nonliteral,wsj09:179,U,CD4 is found on the surface of certain immune cells that are attacked by the acquired immune deficiency syndrome virus 
attack,nonliteral,wsj09:864,U,Dr. Mitchell also employed tumor cell lines to manufacture cancer `` antigens '' or foreign proteins that also would stimulate the immune system to recognize and attack the actual tumor 
attack,nonliteral,wsj11:2284,U,"The suits can give consumers a tool to attack practices of manufacturers , and they give state attorneys general a way to file antitrust actions against manufacturers on behalf of consumers "
attack,nonliteral,wsj20:1463,N,"Inflation , attacked in the abortive Austral Plan of 1985 and now the target of new economic measures , has exceeded 300 % over the past year "
attack,nonliteral,wsj22:6871,N,The drought is spawning an explosion in the spider mite population by harming a plant fungus that attacks the tiny insects 
attack,nonliteral,wsj22:8705,U,"The group , in an article in today 's edition of the journal Science , said they have developed small segments of the molecule known as CD4 , which is carried on the surface of certain cells attacked by the AIDS virus "
attack,nonliteral,wsj22:9924,N,They suggested that their genetic variability may affect the infectiousness of the virus and its `` preference '' for attacking one type of cell over another 
attack,nonliteral,wsj25:6947,N,"Mr. Cardenas 's stunning success in this month 's presidential election , when he took close to a third of the vote and loosened the traditional stranglehold of the Institutional Revolutionary Party , or PRI , illustrated that attacking debt payments wins votes "
attack,nonliteral,wsj25:8473,N,"Similar in appearance and texture to petroleum-based plastics , the plastic decomposes into water and carbon dioxide when attacked by certain enzymes in the soil "
attack,nonliteral,wsj26:8927,N,The dissident group plans to attack several provisions that block claimants ' ability to seek compensation from any source other than the special trust fund 
attack,nonliteral,wsj27:5184,U,"Then the scientists soak the isolated cells in IL-2 to grow massive quantities of TILs and infuse them in the patient 's body , where they attack the tumor in greater force "
attack,nonliteral,wsj28:2492,N,"In his own opinion , Chairman Ruder attacked both dissents as attempting to reduce the customer 's protection not only below the level set in the securities laws , but even below the standard set by common law "
attack,nonliteral,wsj28:9798,N,"We 're not attacking the core assets ; we 're looking at what we consider to be our less-profitable assets , '' the spokesman said "
attack,nonliteral,wsj32:5181,U,"The Journal published a letter -LRB- Asian Wall Street Journal , Jan. 22 -RRB- from Francis Seow attacking the legislation on Group Representation Constituencies "
attack,nonliteral,wsj32:5388,N,Farmers also has questioned B.A.T 's ability to manage insurance operations and attacked its presence in South Africa 
attack,nonliteral,wsj33:4216,N,"The rate found by the study , which is designed to be definitive and to squelch second guessing , already is being attacked as too low "
attack,nonliteral,wsj34:10336,N,"Mr. Schnittke is also a composer of extremes , and in the new Fourth Piano Sonata he has Mr. Feltsman achieving kinetic climaxes at the highest and lowest registers simultaneously , the pianist 's arms widely extended and lunging at the piano like a hawk attacking his prey "
attack,nonliteral,wsj34:5617,N,He also attacked a House panel for disclosing at least three pending SEC inquiries 
attack,nonliteral,wsj41:2564,N,"During the debate , when Mr. Chirac derided Mr. Mitterrand for having changed his mind from time to time during a 40-year political career , Mr. Mitterrand , clearly well coached , retorted with some 10-year-old quotations from Mr. Chirac attacking the European Community , which Mr. Chirac now warmly embraces "
attack,nonliteral,wsj41:6566,N,The Wall Street Journal editorial staff -LRB- it long being thought that nothing could exist to the right of that august body -RRB- 
attack,literal,wsj01:10874,N,But international groups that attacked Mr. Jenninger 's remarks may find themselves among the losers 
attack,literal,wsj04:7217,L,One sure sign has reappeared to attest that the interests of the United States must be taking a turn for the good in El Salvador: The country is being attacked 
attack,literal,wsj05:6691,L,"From the 14th century to Corregidor in 1942 , such forts had to be taken by storm before attacking ships could pass "
attack,literal,wsj05:7523,N,"Justice Abrams , so viciously attacked by Mr. Cooper , was earlier a hard-nosed career prosecutor "
attack,literal,wsj10:6552,N,"He strongly attacked the Massachusetts governor , asserting that he would lead the nation toward higher taxes , economic stagnation and a weaker defense "
attack,literal,wsj10:8061,N,"Already , President-elect Carlos Salinas de Gortari has found himself and his closest advisers attacked by the nation 's two strongest labor leaders: Fidel Velazquez , boss of the Confederation of Mexican Workers -LRB- CTM -RRB- , and oil union chief Joaquin Hernandez Galicia "
attack,literal,wsj13:1014,L,"Insects begin attacking the snags almost immediately after a fire , and the charred trunks are likely to be toppled by the wind "
