confidence,result,source,target,text
0.0,False,attack,deficiency,CD4 is found on the surface of certain immune cells that are attacked by the acquired immune deficiency syndrome virus 
0.0,False,attack,tumor,Dr. Mitchell also employed tumor cell lines to manufacture cancer `` antigens '' or foreign proteins that also would stimulate the immune system to recognize and attack the actual tumor 
1.0,True,attack,practice,"The suits can give consumers a tool to attack practices of manufacturers , and they give state attorneys general a way to file antitrust actions against manufacturers on behalf of consumers "
0.0,False,attack,Austral,"Inflation , attacked in the abortive Austral Plan of 1985 and now the target of new economic measures , has exceeded 300 % over the past year "
0.5,True,attack,insect,The drought is spawning an explosion in the spider mite population by harming a plant fungus that attacks the tiny insects 
0.0,False,attack,AIDS,"The group , in an article in today 's edition of the journal Science , said they have developed small segments of the molecule known as CD4 , which is carried on the surface of certain cells attacked by the AIDS virus "
1.0,True,attack,type,They suggested that their genetic variability may affect the infectiousness of the virus and its `` preference '' for attacking one type of cell over another 
0.0,False,attack,debt,"Mr. Cardenas 's stunning success in this month 's presidential election , when he took close to a third of the vote and loosened the traditional stranglehold of the Institutional Revolutionary Party , or PRI , illustrated that attacking debt payments wins votes "
0.0,False,attack,enzyme,"Similar in appearance and texture to petroleum-based plastics , the plastic decomposes into water and carbon dioxide when attacked by certain enzymes in the soil "
1.0,True,attack,provision,The dissident group plans to attack several provisions that block claimants ' ability to seek compensation from any source other than the special trust fund 
0.0,False,attack,tumor,"Then the scientists soak the isolated cells in IL-2 to grow massive quantities of TILs and infuse them in the patient 's body , where they attack the tumor in greater force "
0.0,False,attack,dissent,"In his own opinion , Chairman Ruder attacked both dissents as attempting to reduce the customer 's protection not only below the level set in the securities laws , but even below the standard set by common law "
1.0,False,attack,core,"We 're not attacking the core assets ; we 're looking at what we consider to be our less-profitable assets , '' the spokesman said "
1.0,True,attack,legislation,"The Journal published a letter -LRB- Asian Wall Street Journal , Jan. 22 -RRB- from Francis Seow attacking the legislation on Group Representation Constituencies "
1.0,True,attack,presence,Farmers also has questioned B.A.T 's ability to manage insurance operations and attacked its presence in South Africa 
1.0,True,attack,prey,"Mr. Schnittke is also a composer of extremes , and in the new Fourth Piano Sonata he has Mr. Feltsman achieving kinetic climaxes at the highest and lowest registers simultaneously , the pianist 's arms widely extended and lunging at the piano like a hawk attacking his prey "
0.0,False,attack,House,He also attacked a House panel for disclosing at least three pending SEC inquiries 
0.0,False,attack,European,"During the debate , when Mr. Chirac derided Mr. Mitterrand for having changed his mind from time to time during a 40-year political career , Mr. Mitterrand , clearly well coached , retorted with some 10-year-old quotations from Mr. Chirac attacking the European Community , which Mr. Chirac now warmly embraces "
0.0,False,attack,Mr.,But international groups that attacked Mr. Jenninger 's remarks may find themselves among the losers 
1.0,False,attack,ship,"From the 14th century to Corregidor in 1942 , such forts had to be taken by storm before attacking ships could pass "
0.0,False,attack,Mr.,"Justice Abrams , so viciously attacked by Mr. Cooper , was earlier a hard-nosed career prosecutor "
0.0,False,attack,Massachusetts,"He strongly attacked the Massachusetts governor , asserting that he would lead the nation toward higher taxes , economic stagnation and a weaker defense "
1.0,False,attack,nation,"Already , President-elect Carlos Salinas de Gortari has found himself and his closest advisers attacked by the nation 's two strongest labor leaders: Fidel Velazquez , boss of the Confederation of Mexican Workers -LRB- CTM -RRB- , and oil union chief Joaquin Hernandez Galicia "
0.0,False,attack,snag,"Insects begin attacking the snags almost immediately after a fire , and the charred trunks are likely to be toppled by the wind "
0.8333333333333334,True,attack,economy,"Labor unions , too , attack the underground economy "
0.0,False,attack,Massachusetts,Mr. Bush attacked the Massachusetts governor for vetoing a bill to require school teachers to lead pupils in the pledge of allegiance and for Massachusetts ' prisoner-furlough program 
0.0,False,attack,Tokyo,"The administration has been reluctant , for a number of reasons , to attack Tokyo on rice , historically Japan 's most sacrosanct product "
0.0,False,attack,Wall,"The union leaders also will attack one of Wall Street 's most dearly held beliefs about Texas Air -- something that has long helped to sustain its stock price: that for all its losses and labor travails , the company still sits on a motherlode of cash "
1.0,True,target,cell,"By hitching a ride on these proteins , drugs can be very narrowly targeted to attack diseased cells , Mr. McCamant says "
1.0,True,attack,cell,"By hitching a ride on these proteins , drugs can be very narrowly targeted to attack diseased cells , Mr. McCamant says "
0.0,False,attack,Afghan,"An Agence France Press dispatch on August 8 reported that an Afghan air force plane was shot down by a Pakistani F-16 while attacking Afghan refugee camps 30 kilometers inside Pakistan territory , near Miram Shah "
0.0,False,attack,United,"And , to slash costs , he is attacking United 's slow-moving , free-spending ways , even banning fresh flowers from his office "
1.0,True,attack,effort,"This avoidance of tradition gets reinforced by the many critics who attack as unrealistic , and possibly immoral , any effort to portray the Vietnam experience as similar to that of World War I , World War II or Korea "
1.0,False,attack,ship,"The other day , U.S. helicopters fired on Iranian gunboats that were preparing to attack a Panamanian ship near Farsi Island "
1.0,False,attack,force,"Prince Norodom Sihanouk , the former Cambodian leader , said this week he was withdrawing from the resistance because the Khmer Rouge continues to attack his forces along the Thai-Cambodia border "
